"","Date","ABI SJ","ABL SJ","ACL SJ","AEG SJ","AGL SJ","AMS SJ","ANG SJ","AOD SJ","APN SJ","ARI SJ","ASR SJ","AVG SJ","BAW SJ","BGA SJ","BIL SJ","BTI SJ","BVT SJ","CCO SJ","CFR SJ","CRH SJ","CRN SJ","DDT SJ","DRD SJ","DSY SJ","ECO SJ","EXX SJ","FSR SJ","GFI SJ","GRT SJ","HAR SJ","IMP SJ","INL SJ","INP SJ","IPL SJ","ITU SJ","JDG SJ","JNC SJ","KIO SJ","LBH SJ","LGL SJ","LHC SJ","LON SJ","MDC SJ","MND SJ","MNP SJ","MPC SJ","MSM SJ","MTN SJ","MUR SJ","NED SJ","NPK SJ","NPN SJ","NTC SJ","OML SJ","PIK SJ","PPC SJ","REI SJ","REM SJ","RLO SJ","RMH SJ","SAB SJ","SAP SJ","SBK SJ","SHF SJ","SHP SJ","SLM SJ","SOL SJ","TBS SJ","TKG SJ","TRU SJ","VNF SJ","VOD SJ","WHL SJ"
"54",2003-03-18,4645,NA,12968.84,NA,22936.24,638.82,2590.51,6700,NA,NA,NA,NA,695.89,556.8,7583.06,NA,5937.5,NA,1770,534.75,451.21,206,2273.69,NA,NA,2230,295,1200,NA,894.69,1870.17,1750,636.9,5027,6923.86,NA,304.35,NA,NA,3721.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,595,1260,NA,NA,661.91,NA,NA,NA,615,NA,NA,460,688.12,NA,NA,NA,630,8885,3721.52,NA,NA,1603,NA,NA
"55",2003-03-19,4770,NA,12666.09,NA,22833.26,648.65,2580.64,6720,NA,NA,NA,NA,709.85,568.9,7705.79,NA,5837.5,NA,1790,538.4,452.08,202,2273.69,NA,NA,2190,300,1200,NA,912.49,1886.72,1714,647.64,5118,6897.86,NA,303.05,NA,NA,3730.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,595,1262,NA,NA,666.74,NA,NA,NA,610,NA,NA,470,688.12,NA,NA,NA,637,9200,3730.68,NA,NA,1620,NA,NA
"56",2003-03-20,4631,NA,12460.14,NA,22747.13,648.65,2541.16,6500,NA,NA,NA,NA,695.89,564.87,7381.43,NA,5663.75,NA,1710,534.33,446.83,197,2322.13,NA,NA,2300,290,1205.71,NA,971.31,1853.29,1675,638.16,5015,6644.31,NA,301.43,NA,NA,3723.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,580,1230,NA,NA,676.4,NA,NA,NA,608,NA,NA,480,715.64,NA,NA,NA,626,9155,3723.36,NA,NA,1595,NA,NA
"57",2003-03-24,4600,NA,12614.61,NA,22280.92,648.65,2483.43,6250,NA,NA,NA,NA,685.73,532.59,7144.73,NA,5325,NA,1630,531.62,445.95,187,1953.39,NA,NA,2201,290,1171.43,NA,971.31,1812.58,1681,606.57,5050,6533.79,NA,286.21,NA,NA,3657.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,585,1185,NA,NA,657.08,NA,NA,NA,579,NA,NA,472,733.99,NA,NA,NA,615,9005,3657.41,NA,NA,1571,NA,NA
"58",2003-03-25,4651,NA,12355.11,NA,22187.3,643.73,2466.65,6119,NA,NA,NA,NA,679.38,530.17,7100.9,NA,4987.5,NA,1610.4,527.45,442.45,188,1957.35,NA,NA,2135,285,1154.29,NA,951.89,1819.86,1680,597.09,4951,6650.81,NA,283.62,NA,NA,3596.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,570,1170,NA,NA,637.75,NA,NA,NA,570,NA,NA,472,715.64,NA,NA,NA,625,8870,3596.35,NA,NA,1550,NA,NA
"59",2003-03-26,4625,NA,12238.74,NA,21532.92,643.73,2467.15,6050,NA,NA,NA,NA,680.65,525.33,6925.57,NA,4791.25,NA,1590.2,526.41,442.45,184,1907.92,NA,NA,2159,286,1165.71,NA,971.31,1760.94,1700,590.77,4925,6426.52,NA,291.39,NA,NA,3663.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,575,1150,NA,NA,618.42,NA,NA,NA,561,NA,NA,460,720.23,NA,NA,NA,621,8535,3663.52,NA,NA,1575,NA,NA
"60",2003-03-27,4600,NA,12120.32,NA,20877.59,638.82,2452.35,6001,NA,NA,NA,NA,680.65,524.52,6736.21,NA,4875,NA,1550,526.41,445.95,183,1779.41,NA,NA,2100,293,1155.43,NA,971.31,1770.21,1725,590.77,4950,6429.77,NA,289.13,NA,NA,3560.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,565,1175,NA,NA,608.76,NA,NA,NA,580,NA,NA,455,720.23,NA,NA,NA,635,8725,3560.33,NA,NA,1575,NA,NA
"61",2003-03-28,4650,NA,11868.03,NA,20502.19,645.7,2467.15,6100,NA,NA,NA,NA,652.71,520.49,6750.24,NA,5018.75,NA,1540,526.41,452.08,185,1710.21,NA,NA,1949,290,1129.14,NA,956.2,1753.99,1745,593.93,5050,6241.23,NA,284.92,NA,NA,3532.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,558,1140,NA,NA,608.76,NA,NA,NA,590,NA,NA,455,706.47,NA,NA,NA,625,8710,3532.24,NA,NA,1575,NA,NA
"62",2003-03-31,4550,NA,11677.52,NA,22149.85,645.7,2343.79,6375,NA,NA,NA,NA,637.47,524.52,7381.43,NA,5012.5,NA,1520,526.41,455.59,187,2026.55,NA,NA,1935,290,1096,NA,960.52,1703.02,1730,587.61,4905,5981.18,NA,285.57,NA,NA,3504.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,565,1150,NA,NA,608.76,NA,NA,NA,605,NA,NA,460,688.12,NA,NA,NA,608,8700,3504.77,NA,NA,1520,NA,NA
"63",2003-04-01,4600,NA,11765.05,NA,21811.89,653.56,2447.41,6450,NA,NA,NA,850,659.06,532.59,7327.95,NA,5279.88,NA,1540,NA,NA,NA,1995.9,NA,NA,1986,292,1142.86,NA,959.44,1714.27,1725,606.57,4990,6176.22,NA,291.07,NA,NA,3602.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,575,1165,4200,NA,603.93,NA,NA,NA,590,NA,NA,460,688.12,NA,NA,NA,625,8998,3602.46,1399.05,NA,1560,NA,NA
"64",2003-04-02,4600,NA,12254.19,NA,21719.21,668.3,2442.48,6450,NA,NA,NA,869,688.27,544.7,7179.8,NA,5500,NA,1580,NA,NA,NA,1907.92,NA,NA,2030,290,1186.29,NA,951.89,1720.89,1700,619.21,5100,6241.23,NA,286.21,NA,NA,3602.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,565,1180,4200,NA,599.1,NA,NA,NA,600,NA,NA,480,688.12,NA,NA,NA,640,9050,3602.46,1420.35,NA,1590,NA,NA
"65",2003-04-03,4600,NA,12460.14,NA,21253,687.96,2499.22,6400,NA,NA,NA,840,698.43,556.8,7101.77,NA,5376.25,NA,1640.2,NA,NA,NA,1858.49,NA,NA,2055,290,1177.14,NA,960.52,1738.1,1700,625.52,5126,6319.24,NA,287.64,NA,NA,3632.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,565,1190,4260,NA,603.93,NA,NA,NA,610,NA,NA,480,688.12,NA,NA,NA,650,9010,3632.99,1420.35,NA,1600,NA,NA
"66",2003-04-04,4560,NA,12059.56,NA,20875.72,717.44,2491.82,6200,NA,NA,NA,870,704.78,552.77,7035.15,NA,5300,NA,1700,NA,NA,NA,1901,NA,NA,2060,290,1174.86,NA,950.81,1754.32,1715,619.21,5200,6176.22,NA,292.04,NA,NA,3602.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,565,1215,4283.33,NA,618.42,NA,NA,NA,615,NA,NA,480,697.29,NA,NA,NA,655,8850,3602.46,1429.82,NA,1600,NA,NA
"67",2003-04-07,4700,NA,12491.03,NA,20595.81,707.62,2491.82,6550,NA,NA,NA,830,687,569.71,7052.68,NA,5462.5,NA,1760,NA,NA,NA,1893.09,NA,NA,2098,291,1257.14,NA,955.66,1820.52,1730,638.16,5350,6306.24,NA,299.23,NA,NA,3619.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,563,1245,4382,NA,628.09,NA,NA,NA,624,NA,NA,495,678.94,NA,NA,NA,640,8700,3619.56,1479.53,NA,1600,NA,NA
"68",2003-04-08,4600,NA,12186.22,NA,20595.81,702.7,2489.35,6500,NA,NA,NA,830,667.95,557.61,7092.13,NA,5425,NA,1720,NA,NA,NA,1927.69,NA,NA,2100,290,1222.86,NA,960.52,1784.11,1725,628.68,5330,6159.31,NA,293.34,NA,NA,3632.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,568,1235,4333.33,NA,666.74,NA,NA,NA,610,NA,NA,495,678.94,NA,NA,NA,616,8600,3632.99,1474.8,NA,1600,NA,NA
"69",2003-04-09,4650,NA,11715.62,NA,20314.95,697.79,2492.31,6250,NA,NA,NA,850,647.63,564.87,6925.57,NA,5425,NA,1740,NA,NA,NA,1878.26,NA,NA,2075,294,1234.29,NA,960.52,1770.87,1712,625.52,5210,6098.2,NA,291.39,NA,NA,3663.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,574,1235,4266.67,NA,647.41,NA,NA,NA,620,NA,NA,495,680.78,NA,NA,NA,623,8450,3663.52,1481.9,NA,1590,NA,NA
"70",2003-04-10,4650,NA,11502.46,NA,20595.81,692.87,2504.16,6180,NA,NA,NA,850,634.93,552.77,7153.5,NA,5337.5,NA,1710,NA,NA,NA,2095.75,NA,NA,2090,294,1201.14,NA,963.22,1747.7,1700,616.05,5131,6000.68,NA,293.34,NA,NA,3669.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,575,1180,4250,NA,652.24,NA,NA,NA,610,NA,NA,495,688.12,NA,NA,NA,615,8081,3669.62,1484.27,NA,1570,NA,NA
"71",2003-04-11,4660,NA,11636.33,NA,20502.19,702.7,2516.49,6180,NA,NA,NA,810,648.9,556.8,7186.81,NA,5412.5,NA,1740,NA,NA,NA,2006.78,NA,NA,2100,290,1222.86,NA,971.31,1787.42,1710,631.84,5161,6192.47,NA,301.11,NA,NA,3749,NA,NA,NA,NA,NA,NA,NA,NA,NA,579,1181,4433.33,NA,657.08,NA,NA,NA,625,NA,NA,490,683.53,NA,NA,NA,623,8100,3749,1501.79,NA,1555,NA,NA
"72",2003-04-14,4705,NA,11760.93,NA,20455.38,689.93,2538.7,6100,NA,NA,NA,740,652.71,572.13,7144.73,NA,5375,NA,1780,NA,NA,NA,2027.54,NA,NA,2170,290,1217.14,NA,971.31,1808.94,1700,629.31,5200,6016.93,NA,294.83,NA,NA,3776.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,579,1180,4400,NA,659.97,NA,NA,NA,626,NA,NA,490,683.53,NA,NA,NA,633,8200,3776.48,1534.45,NA,1560,NA,NA
"73",2003-04-15,4616,NA,11553.95,NA,20146.44,695.82,2600.37,6100,NA,NA,NA,680,661.6,576.97,7098.27,NA,5200,NA,1778,NA,NA,NA,2056.2,NA,NA,2170,290,1227.43,NA,970.88,1770.87,1690,628.68,5155,5883.66,NA,296.25,NA,NA,3819.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,565,1210,4300,NA,666.74,NA,NA,NA,629,NA,NA,490,688.12,NA,NA,NA,644,8160,3819.22,1548.18,NA,1545,NA,NA
"74",2003-04-16,4627,NA,11621.91,NA,20314.95,687.96,2521.92,6000,NA,NA,NA,690,647.63,558.41,7144.73,NA,5062.5,NA,1764.4,NA,NA,NA,1991.95,NA,NA,2190,287,1245.71,NA,970.88,1764.25,1680,617.94,5195,5851.15,NA,293.14,NA,NA,3755.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,579,1205,4233.33,NA,666.74,NA,NA,NA,620,NA,NA,485,688.12,NA,NA,NA,633,8070,3755.72,1538.72,NA,1540,NA,NA
"75",2003-04-17,4620,NA,11446.85,NA,20596.74,690.91,2477.02,5950,NA,NA,NA,695,642.55,565.68,7157.88,NA,4875,NA,1766.4,NA,NA,NA,2095.75,NA,NA,2175,285,1234.29,NA,961.06,1764.25,1685,628.05,5094,5818.65,NA,292.04,NA,NA,3755.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,575,1199,4233.33,NA,666.74,NA,NA,NA,618,NA,NA,485,688.12,NA,NA,NA,625,7810,3755.11,1543.45,NA,1541,NA,NA
"76",2003-04-22,4630,NA,11281.06,NA,20970.28,692.87,2467.15,6000,NA,NA,NA,695,634.93,564.87,7381.43,NA,4987.5,NA,1720,NA,NA,NA,1977.12,NA,NA,2175,291,1220.57,NA,961.06,1754.32,1698,625.52,5130,5851.15,NA,291.72,NA,NA,3755.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,570,1180,4233.33,NA,666.74,NA,NA,NA,620,NA,NA,500,688.12,NA,NA,NA,611,7900,3755.11,1590.8,NA,1540,NA,NA
"77",2003-04-23,4662,NA,11224.42,NA,21355.04,687.96,2494.78,6200,NA,NA,NA,695,657.79,564.87,7434.03,NA,4987.5,NA,1750,NA,NA,NA,2055.22,NA,NA,2179,288,1234.29,NA,961.06,1757.63,1690,631.84,5222,5981.18,NA,296.25,NA,NA,3846.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,569,1185,4231.67,NA,666.74,NA,NA,NA,630,NA,NA,470,678.94,NA,NA,NA,620,7900,3846.69,1576.59,NA,1549,NA,NA
"78",2003-04-24,4665,NA,10347.07,NA,20642.61,687.96,2457.28,5900,NA,NA,NA,680,617.15,571.33,7193.82,NA,4762.5,NA,1660,NA,NA,NA,1926.7,NA,NA,2105,287,1205.71,NA,961.71,1746.05,1670,625.52,5018,5916.16,NA,301.11,NA,NA,3788.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,560,1150,4166.67,NA,657.08,NA,NA,NA,630,NA,NA,471,674.36,NA,NA,NA,595,7900,3788.69,1562.39,NA,1505,NA,NA
"79",2003-04-25,4700,NA,10271.89,NA,19659.63,692.87,2467.15,5800,NA,NA,NA,680,612.07,570.52,6680.1,NA,4525,NA,1650,NA,NA,NA,1759.64,NA,NA,2120,286,1171.43,NA,961.6,1754.32,1650,638.16,5000,5786.14,NA,300.46,NA,NA,3785.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,555,1150,4166.67,NA,666.74,NA,NA,NA,622,NA,NA,470,669.77,NA,NA,NA,600,7785,3785.64,1538.72,NA,1490,NA,NA
"80",2003-04-29,4751,NA,10297.64,NA,18873.25,687.96,2467.15,5750,NA,NA,NA,650,623.76,581.01,6259.31,NA,4500,NA,1658,NA,NA,NA,1581.7,NA,NA,2151,297,1210.29,NA,961.06,1727.84,1651,631.84,5000,5786.14,NA,301.5,NA,NA,3792.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,560,1145,4100,NA,647.41,NA,NA,NA,636,NA,NA,465,674.36,NA,NA,NA,610,7679,3792.35,1515.04,NA,1499,NA,NA
"81",2003-04-30,4900,NA,10853.71,NA,19425.59,697.79,2459.75,5610,NA,NA,NA,690,622.23,572.94,6478.47,NA,4500,NA,1720,NA,NA,NA,1632.11,NA,NA,2174,305,1220.57,NA,961.06,1737.77,1650,628.68,5000,5844.65,NA,304.35,NA,NA,3898.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,560,1133,4066.67,NA,647.41,NA,NA,NA,630,NA,NA,470,697.29,NA,NA,NA,603,7889,3898.59,1490.9,NA,1485,NA,NA
"82",2003-05-02,4900,NA,11327.4,NA,20773.68,697.79,2467.15,5660,NA,NA,NA,720,645.09,570.52,6609.97,NA,4950,NA,1732,NA,NA,NA,1729.98,NA,NA,2200,306,1228.57,NA,968.08,1747.7,1650,633.11,5074,6111.2,NA,304.35,NA,NA,3865.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,560,1140,4166.67,NA,647.41,NA,NA,NA,649,NA,NA,470,720.23,NA,NA,NA,585,8040,3865.01,1468.17,NA,1500,NA,NA
"83",2003-05-05,4900,NA,11136.89,NA,20408.57,702.7,2465.17,6080,NA,NA,NA,755,652.71,573.75,6539.84,NA,5056.25,NA,1798,NA,NA,NA,1680.55,NA,NA,2150,308,1226.29,NA,960.52,1742.74,1650,635,5080,5997.43,NA,303.7,NA,NA,3868.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,550,1195,4133.33,NA,628.09,NA,NA,NA,650,NA,NA,480,697.29,NA,NA,NA,613,8000,3868.07,1451.13,NA,1495,NA,NA
"84",2003-05-06,4875,NA,11300.63,NA,20989,707.62,2472.08,5960,NA,NA,NA,765,647.63,576.97,6487.24,NA,5125.13,NA,1780,NA,NA,NA,1749.75,NA,NA,2155,306,1254.86,NA,960.52,1754.32,1650,638.16,5139,5958.42,NA,308.23,NA,NA,3889.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,552,1175,4183.33,NA,629.05,NA,NA,NA,642,NA,NA,475,697.29,NA,NA,NA,625,8020,3889.44,1477.17,NA,1500,NA,NA
"85",2003-05-07,4900,NA,10925.79,NA,20979.64,712.53,2491.82,5970,NA,NA,NA,750,650.17,569.71,6395.19,NA,5362.5,NA,1800,NA,NA,NA,1729.98,NA,NA,2168,305,1249.14,NA,960.52,1754.32,1700,628.68,5139,5968.18,NA,310.82,NA,NA,3889.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,557,1160,4233.33,NA,628.09,NA,NA,NA,646,NA,NA,490,688.12,NA,NA,NA,620,8015,3889.44,1507.94,NA,1530,NA,NA
"86",2003-05-08,4907,NA,10529.33,NA,20614.53,713.51,2477.02,5920,NA,NA,NA,735,640.77,563.26,6531.07,NA,5037.63,NA,1760.2,NA,NA,NA,1650.9,NA,NA,2170,304,1200,NA,955.12,1721.22,1600,619.84,4995,5688.62,NA,308.88,NA,NA,3895.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,550,1130,4233.33,NA,608.76,NA,NA,NA,650,NA,NA,495,678.94,NA,NA,NA,610,8180,3895.54,1486.64,NA,1518,NA,NA
"87",2003-05-09,4905,NA,10658.05,NA,20689.42,712.53,2467.15,6001,NA,NA,NA,725,631.12,568.9,6591.56,NA,4887.5,NA,1785,NA,NA,NA,1650.9,NA,NA,2200,304,1211.43,NA,955.12,1704.67,1590,625.52,5110,5656.11,NA,310.82,NA,NA,3907.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,550,1120,4199.67,NA,608.76,NA,NA,NA,660,NA,NA,500,678.94,NA,NA,NA,618,8180,3907.75,1491.37,NA,1520,NA,NA
"88",2003-05-12,4905,NA,11111.15,NA,21419.64,712.53,2511.56,6300,NA,NA,NA,750,652.71,581.01,6855.43,NA,5100,NA,1860.2,NA,NA,NA,1725.04,NA,NA,2230,301,1262.86,NA,959.44,1737.77,1590,631.84,5329,5784.19,NA,320.53,NA,NA,3919.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,552,1145,4496.67,NA,618.42,NA,NA,NA,690,NA,NA,520,688.12,NA,NA,NA,624,8406,3919.97,1515.04,NA,1525,NA,NA
"89",2003-05-13,5100,NA,11224.42,NA,21251.13,712.53,2541.16,6700,NA,NA,NA,750,683.19,596.34,6969.4,NA,5337.5,NA,1920,NA,NA,NA,1748.76,NA,NA,2220,308,1245.71,NA,971.21,1754.32,1599,647.01,5472,5831.65,NA,327.01,NA,NA,3901.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,555,1170,4200,NA,628.09,NA,NA,NA,660,NA,NA,527,688.12,NA,NA,NA,620,8425,3901.04,1552.92,NA,1529,NA,NA
"90",2003-05-14,5093,NA,11450.97,NA,21531.98,712.53,2541.16,6700,NA,NA,NA,750,706.04,601.18,7171.03,NA,5312.5,NA,1944.2,NA,NA,NA,1728.99,NA,NA,2220,315,1296,NA,960.63,1814.56,1604,657.75,5430,6013.68,NA,325.97,NA,NA,3907.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,553,1184,4283.33,NA,628.09,NA,NA,NA,680,NA,NA,519,688.12,NA,NA,NA,628,8650,3907.75,1562.39,NA,1530,NA,NA
"91",2003-05-15,5095,NA,12243.89,NA,22758.37,713.51,2644.78,7220,NA,NA,NA,801,731.44,592.31,7889.89,NA,5475,NA,1920,NA,NA,NA,1927.69,NA,NA,2250,315,1302.86,NA,992.9,1810.59,1630,644.48,5400,6364.75,NA,327.01,NA,NA,3883.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,580,1179,4283.33,NA,637.75,NA,NA,NA,675,NA,NA,520,707.39,NA,NA,NA,618,9000,3883.33,1574.22,NA,1558,NA,NA
"92",2003-05-16,5095,NA,12027.64,NA,21887.72,715.48,2676.86,7240,NA,NA,NA,795,723.82,580.2,7739.1,NA,5750,NA,1900,NA,NA,NA,1997.88,NA,NA,2245,310,1275.43,NA,1014.48,1820.52,1680,644.48,5350,6137.86,NA,328.95,NA,NA,3871.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,575,1158,4300,NA,628.09,NA,NA,NA,660,NA,NA,500,715.64,NA,NA,NA,615,8702,3871.73,1557.18,NA,1570,NA,NA
"93",2003-05-19,5090,NA,12007.05,NA,22426.02,717.44,2669.45,7500,NA,NA,NA,790,755.57,572.94,8152.88,NA,6125,NA,1890.2,NA,NA,NA,2174.83,NA,NA,2249,314,1242.29,NA,1019.88,1845.35,1675,644.48,5450,6144.36,NA,330.12,NA,NA,3850.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,555,1140,4266.67,NA,618.42,NA,NA,NA,650,NA,NA,500,720.23,NA,NA,NA,605,9001,3850.97,1532.09,NA,1585,NA,NA
"94",2003-05-20,5050,NA,11774.32,NA,22093.68,722.36,2664.52,7490,NA,NA,NA,750,751.76,571.33,7951.25,NA,5937.5,NA,1840.2,NA,NA,NA,2150.12,NA,NA,2210,314,1236.57,NA,1025.28,1817.21,1680,650.8,5464,6078.7,NA,332.45,NA,NA,3907.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,555,1135,4133.33,NA,604.9,NA,NA,NA,665,NA,NA,500,724.82,NA,NA,NA,610,8700,3907.75,1538.72,NA,1600,NA,NA
"95",2003-05-21,5040,NA,11636.33,NA,22416.66,727.27,2689.19,7300,NA,NA,NA,760,747.95,587.46,7933.72,NA,5750,NA,1790,NA,NA,NA,2140.23,NA,NA,2255,308,1206.86,NA,1030.67,1913.2,1650,669.12,5450,5948.67,NA,333.16,NA,NA,3944.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,555,1150,4100,NA,608.76,NA,NA,NA,675,NA,NA,525,729.41,NA,NA,NA,620,8600,3944.39,1526.88,NA,1600,NA,NA
"96",2003-05-22,5090,NA,11945.26,NA,22374.53,727.27,2639.85,7400,NA,NA,NA,775,733.98,585.85,7890.76,NA,5800,NA,1840,NA,NA,NA,2174.83,NA,NA,2350,315,1202.29,NA,1027.97,1909.89,1631,662.8,5339,6033.19,NA,335.43,NA,NA,3968.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,544,1149,4006.67,NA,617.46,NA,NA,NA,660,NA,NA,520,733.99,NA,NA,NA,620,8710,3968.81,1552.92,NA,1591,NA,NA
"97",2003-05-23,5090,NA,12197.55,NA,22243.47,730.22,2664.52,7280,NA,NA,NA,800,746.43,585.04,7964.4,NA,5812.5,NA,1840,NA,NA,NA,2075.98,NA,NA,2420,320,1186.29,NA,1022.58,1967.82,1685,666.59,5350,6111.2,NA,348.7,NA,NA,4061.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,550,1155,4033.33,NA,618.42,NA,NA,NA,670,NA,NA,520,738.58,NA,NA,NA,630,8900,4061.01,1556.23,NA,1592,NA,NA
"98",2003-05-26,5090,NA,12367.46,NA,22655.39,732.19,2714.36,7500,NA,NA,NA,820,768.27,585.04,8121.32,NA,6025,NA,1836,NA,NA,NA,2125.4,NA,NA,2486,325,1190.86,NA,1014.48,1969.47,1690,666.59,5400,6137.21,NA,348.05,NA,NA,4090.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,545,1160,4066.67,NA,628.09,NA,NA,NA,661,NA,NA,545,738.58,NA,NA,NA,641,9200,4090.93,1562.39,NA,1605,NA,NA
"99",2003-05-27,5090,NA,12480.74,NA,22935.3,737.1,2680.8,7800,NA,NA,NA,820,774.62,581.01,8254.57,NA,5943.75,NA,1800,NA,NA,NA,2130.35,NA,NA,2505,325,1204.57,NA,1029.81,1986.02,1700,657.12,5460,6143.71,NA,343.2,NA,NA,4069.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,550,1175,4116.67,NA,647.41,NA,NA,NA,670,NA,NA,530,739.5,NA,NA,NA,655,9320,4069.56,1538.72,NA,1625,NA,NA
"100",2003-05-28,5090,NA,12976.05,NA,22795.81,739.07,2713.86,7600,NA,NA,NA,840,791.13,576.17,8161.65,NA,6337.5,NA,1838,NA,NA,NA,2001.83,NA,NA,2500,323,1248,NA,1033.91,1989.67,1700,653.32,5560,6371.25,NA,343.2,NA,NA,4103.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,555,1205,4246.67,NA,642.58,NA,NA,NA,665,NA,NA,540,743.17,NA,NA,NA,660,9520,4103.14,1538.72,NA,1660,NA,NA
"101",2003-05-29,5100,NA,12851.45,NA,21812.83,738.08,2755.8,7400,NA,NA,NA,830,775.89,585.04,7889.89,NA,6012.5,NA,1841,NA,NA,NA,1952.41,NA,NA,2490,330,1264,NA,1033.91,2025.75,1690,650.8,5429,6280.24,NA,335.1,NA,NA,4121.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,540,1200,4200.33,NA,642.58,NA,NA,NA,670,NA,NA,521,747.76,NA,NA,NA,660,9444,4121.46,1562.39,NA,1672,NA,NA
"102",2003-05-30,5100,NA,12923.53,NA,21260.49,739.07,2812.55,7565,NA,NA,NA,800,822.36,581.82,7889.89,NA,6125,NA,1920,NA,NA,NA,1976.13,NA,NA,2500,327,1298.29,NA,1033.91,2024.09,1680,666.59,5389,6371.25,NA,330.89,NA,NA,4066.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,534,1200,4233.33,NA,666.74,NA,NA,NA,670,NA,NA,525,747.76,NA,NA,NA,655,9410,4066.51,1562.39,NA,1689,NA,NA
"103",2003-06-02,5130,NA,13078,NA,21840.92,742.01,2810.08,7525,NA,NA,NA,786,806.36,601.18,7903.91,NA,6062.5,NA,1950,NA,NA,NA,1927.69,NA,NA,2540,335,1305.14,NA,1016.64,2052.23,1700,669.75,5440,6624.8,NA,338.08,NA,NA,4072.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,549,1210,4336.67,NA,666.74,NA,NA,NA,683,NA,NA,525,747.76,NA,NA,NA,675,9550,4072.61,1555.29,NA,1655,NA,NA
"104",2003-06-03,5141,NA,12985.32,NA,22234.11,751.84,2812.55,7450,NA,NA,NA,790,789.86,597.15,7984.56,NA,6012.5,NA,1973,NA,NA,NA,1932.63,NA,NA,2540,330,1273.14,NA,992.9,2015.82,1730,669.75,5350,6631.31,NA,335.17,NA,NA,4075.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,540,1225,4366.67,NA,657.08,NA,NA,NA,690,NA,NA,527,711.06,NA,NA,NA,675,9330,4075.66,1519.78,NA,1646,NA,NA
"105",2003-06-04,5140,NA,13335.44,NA,22814.54,771.5,2802.68,7400,NA,NA,NA,790,791.13,613.29,8196.71,NA,6100,NA,2100,NA,NA,NA,1937.58,NA,NA,2535,345,1328,NA,1003.69,1974.44,1800,685.55,5475,6826.34,NA,334.13,NA,NA,4063.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,551,1220,4466.67,NA,671.57,NA,NA,NA,684,NA,NA,535,729.41,NA,NA,NA,690,9140,4063.45,1548.18,NA,1640,NA,NA
